Platform,Video ID,Video URL,Title,Description,Upload Date,Views,Likes,Comments,Engagement Rate (%),Like-to-View Ratio (%),Comment-to-View Ratio (%),Duration (sec),Transcript,Hook Type,CTA Type,Script Framework Type,Title Sentiment
YouTube,oCxYGOg7gr8,https://www.youtube.com/watch?v=oCxYGOg7gr8,คนแบกรัก  : ต้นข้าว สุปรียา - แจ๊ค ธนพล #Shorts #ดวลเพลงชิงทุน | one31,"#ดวลเพลงชิงทุน  ทุกวันจันทร์ ถึง วันเสาร์ 18:00 น.  ทาง #ช่องวัน31

""ดวลเพลงชิงทุน"" รายการ #แข่งร้องเพลง ที่จะเปลี่ยนเสียงของคุณ เป็นทุนตั้งตัว 
เตรียมเสียงของคุณไว้ให้พร้อม เพราะรายการนี้ สามารถทำให้เสียงของคุณ เปลี่ยนเป็นทุนเพื่อตั้งตัว!!


ติดตามชมรายการ #ดวลเพลงชิงทุน ทุกวันจันทร์ ถึง วันเสาร์ 18:00 น. 
#วันของคุณทั้งวันทุกวัน #one31 #ช่องวัน #ช่อง31 #ดูช่องวัน31 #กดหมายเลข31 

📲 เป็นเพื่อนกับเราง่ายๆ ทาง Line Official Account 
• ค้นหาคำว่า @one31 แล้วกดเพิ่มเพื่อน 
• หรือสแกน QR CODE ที่ขึ้นอยู่ในทุกช่องทางของ one31
• หรือผ่านทางลิงก์ : https://lin.ee/AjZab0z

🔔 ติดตามข่าวสารจากช่อง one
ดาวน์โหลดแอปพลิเคชั่น “one31” ที่ : http://www.bit.ly/one31app
Facebook : https://www.facebook.com/one31Thailand
Instagram : https://www.instagram.com/one31thailand
Twitter : https://twitter.com/onehdthailand
TikTok : https://vt.tiktok.com/ZSVS3jjo/a",2025-06-07T14:30:29Z,4825502,65589,1066,1.38,1.36,0.02,59,N/A,general,none,general,0.0
YouTube,T2CcCdjsmdA,https://www.youtube.com/watch?v=T2CcCdjsmdA,Squid Game VIP Giỡn Với Sinh Tố Team #shorts,"Squid Game VIP Giỡn Với Sinh Tố Team #shorts
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
Video chỉ có mục đích giải trí, không hề có ý lăng mạ hay sỉ nhục bất kì cá nhân, tổ chức hoặc nhân vật nào cả! Video không khuyến khích người xem bắt chước hay làm theo các hành động tiêu cực trong video. Xin cảm ơn!
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
- FAN CỦA JACKVN HAY SINH TỐ TEAM NÊN LÀM GÌ NÈ?
► Xem hết video từ đầu tới cuối nè
► Like và để lại bình luận nhận xét video nè
► Chia sẻ video với bạn bè hoặc người thân nè
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🎥 Đăng ký kênh JackVN: https://bit.ly/3CKvhhR
🎥 Đăng ký kênh JackVN GO: https://bit.ly/3Asrhnt
📘 Đăng ký Facebook: https://www.facebook.com/gaming/Sinhto.JackVN
📱 Đăng ký Tiktok: https://www.tiktok.com/@sinhto.jackvn?lang=vi-VN
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
► Trò chuyện với Sinh Tố Team : https://discord.gg/k2Z79Csa67
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
♦️ĐĂNG KÝ CHO SINH TỐ TEAM ♦️  : 
► 💟 Oops Hiha : http://bit.ly/Hihaaa
► 🌀 Yummie TV : https://bit.ly/2YLeHLA
► 🏵️ Hiha & Yummie Vlog : https://bit.ly/2ZQqCJU
► 🏆 Sinh Tố : https://bit.ly/3gntJkY
► 🍄 Biệt đội Sinh Tố LiveStreams : https://bit.ly/39jRIwi
► ⏱ Sinh tố Shorts : https://bit.ly/30QxeZC
► 💙 HuyNoob : https://bit.ly/3kQAoUk
► 🔴 Oops Zeros : http://bit.ly/OopsZeros
► 💚 Sầu Riêng TV : https://bit.ly/2Y6AhLz
► ❤️ Hachi TV : https://bit.ly/3nnAS6p
► 💜 Nabee : https://bit.ly/3csFeoU
► 🐔 Tô Gà TV: https://bit.ly/3j3zGSo
►  🦊 JackVN: https://bit.ly/3CKvhhR
►  💛 Tàu Hủ TV: https://bit.ly/3Kq9vTF
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
📰 Liên hệ hợp tác và quảng cáo 
► Gmail : partners@kydstudio.com
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
✔Cám ơn các bạn đã xem video của mình đừng quên để lại một nút like, một nút chia sẽ và một lượt đăng ký nhé !!!
♥CẢM ƠN CÁC BẠN NHA!!",2025-07-08T11:30:24Z,4668499,32444,246,0.7,0.69,0.01,20,N/A,general,none,general,-0.4
YouTube,2g-rIMNqm38,https://www.youtube.com/watch?v=2g-rIMNqm38,#Plastic Bag la Inga vaikurathu illa ka...❌😶 #serial #shorts #tamil #plasticbag #trending #ytshorts,"#TheShaliniStoresKathai #serial #tamilwebseries #shalinistores #maligaikadai 

Subscribe for more heartwarming moments! ❤️✨ #shalinistores 

Director: Ravi Vijay kumar
Cast: Anupama & Tiruchendur Guru  

Title Sponsor
@aachi_foods

Tasty Partner
@skeiicecreams   

#dontmissit #love #serial #shalinistoresinkathai #shalini #ShaliniStores #dontmissit #love #tamil #webseries #serial #serialpromo #serialupdate #vijaytv #trendingsong #trendingreelsdance",2025-07-10T14:40:36Z,3369271,68916,89,2.05,2.05,0.0,64,N/A,general,none,general,0.0
YouTube,aae53diGnD4,https://www.youtube.com/watch?v=aae53diGnD4,Amaira ko juice pasand nhi h #shorts #amairagurjar,,2025-05-16T02:51:37Z,4876344,17867,25,0.37,0.37,0.0,8,N/A,general,none,general,0.0
YouTube,tRCB1DRhW_c,https://www.youtube.com/watch?v=tRCB1DRhW_c,Chicco impara un nuovo ballo di fortnite con mamma! #shorts,"Non perderti il nostro ultimo Video!
👉🏻 https://youtu.be/HXfUe_pwjbI
 Seguici sui Social
📷 Instagram ► https://instagram.com/giuly_pink_family?igshid=YmMyMTA2M2Y=
💙 ISCRIVETEVI AL CANALE💗
🔔 ATTIVATE LA CAMPANELLA🔔
👍LASCIATE UN BEL LIKE👍",2023-02-01T12:15:03Z,4374436,28250,0,0.65,0.65,0.0,13,N/A,general,none,general,0.0
YouTube,_kzOk-C2D-g,https://www.youtube.com/watch?v=_kzOk-C2D-g,Bikin Iri Nih Lihat Mas AL Peluk Andin #shorts,"Yuk saksikan full episode seluruh program RCTI, klik http://bit.ly/RCTIplus

Subscribe our channel:
Youtube RCTI Layar Drama Indonesia http://bit.ly/LayarDramaIndonesia

Check Our Official Website
Website: https://bit.ly/2yFOfXP 
Twitter: https://bit.ly/1GxQZ9s
Facebook: https://bit.ly/1dvz1au
Instagram: https://bit.ly/2OUKyaG",2022-11-01T06:52:13Z,2007535,24035,118,1.2,1.2,0.01,51,N/A,general,none,general,0.0
YouTube,KZlKkqTV2iw,https://www.youtube.com/watch?v=KZlKkqTV2iw,12 jährige verbietet ihrer Mutter den Zutritt in ihr Zimmer #shorts,#shorts #lustig #humor #witzig #unterhaltung #familienhelfer,2025-06-15T17:41:17Z,3198715,71197,492,2.24,2.23,0.02,51,N/A,general,none,general,0.0
YouTube,oG6B3k5tggA,https://www.youtube.com/watch?v=oG6B3k5tggA,Большое яйцо 😂 #shorts,,2025-05-23T10:50:56Z,3655678,27631,123,0.76,0.76,0.0,25,N/A,general,none,general,0.0
YouTube,HqQ4JgUmUnE,https://www.youtube.com/watch?v=HqQ4JgUmUnE,Baba meri jan hain ❤️ #funny #trending #comedy #youtubeshorts #shorts,,2025-06-29T10:00:28Z,3270700,46160,49,1.41,1.41,0.0,48,N/A,general,none,general,0.25
YouTube,OMU8m5nzDdU,https://www.youtube.com/watch?v=OMU8m5nzDdU,எங்கள🙄 யாருக்குமே புடிக்கல😔💢| #saranareen #haadhvik #lunchbox #youtubeshorts #shortsfeed #shorts,,2025-07-11T04:56:32Z,3183627,130967,632,4.13,4.11,0.02,120,N/A,general,none,general,0.0
YouTube,SyxOmoSFb6U,https://www.youtube.com/watch?v=SyxOmoSFb6U,My first Labubu doll 😂 #shorts #viral #explorepage,,2025-07-11T12:31:20Z,2954263,60373,2222,2.12,2.04,0.08,50,N/A,general,none,general,0.25
YouTube,1rVoeg8KK4U,https://www.youtube.com/watch?v=1rVoeg8KK4U,SİHİRLİ ANNEM GALASINA GİTTİM! uzun vlogu izlemek için tıkla👆#reklam #shorts,,2025-05-31T15:48:36Z,3637065,21797,635,0.62,0.6,0.02,25,N/A,general,none,general,0.0
YouTube,tr3QXRzaI9E,https://www.youtube.com/watch?v=tr3QXRzaI9E,OMG😱 Your T-SHIRT👕 if you…🤯💖 #shorts #short,,2025-07-04T18:26:02Z,3363646,120047,5425,3.73,3.57,0.16,20,N/A,general,none,general,0.0
YouTube,o6NIe_Almrk,https://www.youtube.com/watch?v=o6NIe_Almrk,🫶🏻 #shortvideo #fun #twins #hair #trend #shorts #tiktokvideo,,2025-06-06T17:17:04Z,3714701,58134,558,1.58,1.56,0.02,12,N/A,general,none,general,0.3
YouTube,MlouClVmw04,https://www.youtube.com/watch?v=MlouClVmw04,ブーブークッションに連動する口パッパ男 #shorts #anime #animation #妖怪,"ブーブークッションに連動する口パッパ男

▼チャンネル登録はこちら
https://www.youtube.com/channel/UCoy3mlJFY83aPYSdMvvIhxQ?sub_confirmation=1

▼こっちも見てね
世にも奇妙な怪談シリーズ 幽霊コレクション
https://youtu.be/XTTCPaXJaSw

おもしろアニメ名場面集
https://youtu.be/nPQgMLaaAH8

お化け妖怪ボスバトル総集編
https://youtu.be/m3rl7LvlqEo

#ppcandy #anime #ghost #アニメ #おばけ #幽霊 #妖怪 #モンスター #怪物 #怪奇 #ホラー

◆音源提供
DOVA-SYNDROME / 効果音ラボ / On-Jin〜音人〜 / 魔王魂 / くらげ工匠 / HELP CAFE / PIXTA",2025-06-26T08:00:23Z,4028590,15507,0,0.38,0.38,0.0,15,N/A,general,none,general,0.0
YouTube,9c2xrb9v_1k,https://www.youtube.com/watch?v=9c2xrb9v_1k,Парк Развлечений в Grow a Garden 🤣 | Фиксай #shorts,,2025-07-05T11:12:38Z,2723086,39377,1088,1.49,1.45,0.04,35,N/A,general,none,general,0.0
YouTube,j9deIzAMxnQ,https://www.youtube.com/watch?v=j9deIzAMxnQ,Was passiert wenn du von einem Infinity Pool fällst? 🤔🤯 #shorts,"Was würde passieren wenn du von einem Infinity Pool fällst? Dieser Pool wird an den höchsten Hochhäusern gebaut also haben viele die Angst über den Rand zu fallen was sehr schlimm enden würde. Aber in Wirklichkeit sieht es anders aus weil es gibt immer eine spezielle Auffangrinne in die überlaufendes Wasser fließt. Wenn du also ausrutschen solltest landest du in dieser Rinne und zudem haben diese Pools dicke Glaswände was sie noch sicherer macht.

#shorts",2025-06-17T13:01:30Z,3579230,52130,90,1.46,1.46,0.0,18,N/A,general,none,general,0.0
YouTube,kRbTvKB1wSY,https://www.youtube.com/watch?v=kRbTvKB1wSY,Trying Japanese chocolate 🤔#jonathanjoly #shorts #daughter ￼,,2025-04-22T19:35:45Z,2405942,32422,799,1.38,1.35,0.03,56,N/A,general,none,general,0.0
YouTube,nVwDlxGKCcI,https://www.youtube.com/watch?v=nVwDlxGKCcI,ODWOŁAM RZĄD! ANDRZEJ DUDA STANOWCZO O TUSKU! #shorts,#shortsyoutube  #konfederacja #konfederacja2023 #grzegorzbraun #konfederacjakoronypolskiej #krzysztofbosak #nowanadzieja #ruchnarodowy #sławomirmentzen #politics #polityka #radiozet #rmffm #superexpress #wybory2023 #sejmrp #sejm,2024-10-03T16:13:27Z,1842466,60001,5058,3.53,3.26,0.27,53,N/A,general,none,general,0.0
YouTube,b6QKxA04YZg,https://www.youtube.com/watch?v=b6QKxA04YZg,What an amazing story… #shorts,,2025-07-05T23:00:40Z,2549640,126685,1690,5.04,4.97,0.07,179,N/A,general,none,general,0.6
YouTube,Ariaz6JquPU,https://www.youtube.com/watch?v=Ariaz6JquPU,"A story of a son, whose mom doesn’t love him… #shorts #viral",,2025-07-09T13:00:31Z,3086756,78114,561,2.55,2.53,0.02,48,N/A,general,none,general,0.5
YouTube,1D4DrqCKkic,https://www.youtube.com/watch?v=1D4DrqCKkic,Olha mamãe #shorts,,2025-05-20T19:00:05Z,4102021,19309,147,0.47,0.47,0.0,10,N/A,general,none,general,0.0
YouTube,jQd2ITSwses,https://www.youtube.com/watch?v=jQd2ITSwses,6 jähriger von einem massiven Schrank begraben #shorts,#shorts #lustig #humor #witzig #unterhaltung #familienhelfer,2025-06-08T18:00:39Z,2554522,62408,1108,2.49,2.44,0.04,48,N/A,general,none,general,0.0
YouTube,CL0ut8PLdxg,https://www.youtube.com/watch?v=CL0ut8PLdxg,A Night In my Life #minivlog #ytshorts #shorts,,2025-07-11T08:43:59Z,2569361,143378,560,5.6,5.58,0.02,69,N/A,general,none,general,0.0
YouTube,78y9aMSC5K4,https://www.youtube.com/watch?v=78y9aMSC5K4,Banheira magica do homem aranha #animação  #shorts,"Creditos: @taniduck
🎬 Bem-vindo ao canal Mike Divertido!
Aqui você encontra animações 2D 100% originais, criadas com muito carinho e criatividade pelo próprio Mike! Cada episódio é feito para divertir, emocionar e entreter pessoas de todas as idades — crianças, jovens e adultos que adoram boas histórias e personagens carismáticos.

Prepare-se para mergulhar em um universo único, com muito humor, aventuras malucas, momentos fofos e lições de amizade, tudo com roteiros originais, traços criativos e muita diversão!

🟡 Novos vídeos todos os dias
🔔 Inscreva-se e ative o sininho para não perder nenhuma novidade!
✨ Aqui, o mundo é mais divertido com o toque do Mike!",2025-04-29T23:55:39Z,4191254,20582,13,0.49,0.49,0.0,9,N/A,general,none,general,0.0
YouTube,qXa2H5GL-EA,https://www.youtube.com/watch?v=qXa2H5GL-EA,なんでも知ってるタクシーの運転手 #shorts,"全てお見通し

▼ドズル社メンバーのチャンネルはこちら
🦍ドズル
https://www.youtube.com/channel/UCcHiyP5BmBzbIW61W_tio7Q

🍆ぼんじゅうる
https://www.youtube.com/channel/UC7fNaSMYW29jHQmYZgZ5rkA

🍌おんりー
https://www.youtube.com/channel/UC5l8bnxxl26Q5PDG_jawcuw

☃️おらふくん
https://www.youtube.com/channel/UCIEgmfyQSPwrjXt1QpmNv0w

🐷おおはらMEN
https://www.youtube.com/channel/UCJk7u2v3Ib7M0e-k8TWPx5Q

▼ドズル社公式サイトはこちら！イベントなどの告知を確認できます
https://www.dozle.jp

▼メンバーシップ「ドズ主」の参加はこちら
https://www.youtube.com/channel/UCj4PjeVMnNTHIR5EeoNKPAw/join

▼ドズル社×LEVEL∞ コラボPC
https://www.pc-koubou.jp/pc/game_dozle.php

▼みんなへ
ども！ドズルです！

こんなところまでチェックしてくれて、ありがとうございます。
このメッセージを見ているあなたは、ドズル社のことを熱心に調べてくれていますね。
嬉しいです。

動画の中では、伝えられないメッセージをここでは書きます。

まず、いつも動画を見てくれて、ありがとうございます。
動画を見てくれることが一番の応援になります。
もっと応援したい！って人は動画をたくさん見てください！

動画を見てくれる人、高評価やコメントをしてくれる人、ドズル社を話題にしてくれる人、イラストを描いてくれる人、切り抜きをしてくれている人、イベントに来てくれる人、グッズを買ってくれる人、みんなのおかげで楽しく活動できています。
本当みんなありがとう！！！

ただ、応援しすぎて、疲れないようにしてください。
みなさんのペースで、ゆるーくながーく応援してくださいね。
今日、動画を見てくれた人が、
明日も、来週も、来年も、10年後も見たくなるような動画を作りつづけたい！

全部の動画を見なくてもいいです。
たまに動画を見てくれるだけでも、本当に嬉しいです。
好きな時に、ふらっと動画を見にきてください。

ドズル社は新しいチャレンジをして、アップデートします。
将来どんなことができるか、ワクワクです。
一緒にドズル社の変化を楽しみながら、人生というゲームを楽しみましょう！

ドズルより

BGM courtesy of https://www.epidemicsound.com/
動画素材：みりんの動画素材
https://miirriin.com/
https://miirriin.com/sleep01/
この動画で使用しているワールドはOSHACRAが配布しているものです。
詳しくはこちらをご覧ください。https://oshacra.com/map-download02
おしゃクラ！YouTubeチャンネル：https://www.youtube.com/channel/UCXHaLO2j-Igvd58pa0-EgKA/

＃ドズル社",2025-06-19T06:00:47Z,3077903,49679,146,1.62,1.61,0.0,29,N/A,general,none,general,0.0
YouTube,5wFCY-duMX4,https://www.youtube.com/watch?v=5wFCY-duMX4,NET lipstick #trending #makeup #shorts #shortvideo #short #song #video #viral #viralvideo,"I'm Archna. On my channel, you will find Makeup hack Tricks and Magic. I love Makeup, Tricks, Magic and sharing my experiences with you. Subscribe to see more Makeup, Tricks and Magic on your",2025-07-03T06:43:59Z,3245930,16208,72,0.5,0.5,0.0,22,N/A,general,none,general,0.0
YouTube,EX-uOJC4gZc,https://www.youtube.com/watch?v=EX-uOJC4gZc,MINI BOBBIE GOODS VS GIGANTE !! #shorts,,2025-06-04T15:00:20Z,2242559,45796,214,2.05,2.04,0.01,47,N/A,general,none,general,0.0
YouTube,w34GmlyP148,https://www.youtube.com/watch?v=w34GmlyP148,安心してください！#shorts #予言#プチ知識,"安心してください！


動画内のニュース記事

https://www.sankei.com/article/20250624-Q5SUQVPCZFDOHFNF6GCP5456ZI/


楽曲
D&HオリジナルBGM:

https://youtu.be/pYxVHAvGcbk?si=KA2Sen9_dU_sDSfl",2025-06-28T09:23:27Z,2489323,42941,1074,1.77,1.73,0.04,35,N/A,general,none,general,0.0
YouTube,b7g-1RYTgig,https://www.youtube.com/watch?v=b7g-1RYTgig,Teyzeee bunu kullanabilirmiyim #shortvideo #shorts,,2025-03-12T07:00:32Z,2193402,15855,31,0.72,0.72,0.0,24,N/A,general,none,general,0.0
YouTube,q4ObglLiFUc,https://www.youtube.com/watch?v=q4ObglLiFUc,Bakkal Teyze Beni Fena Kandırdı! 😄😅 #shorts,"Bakkal Teyze Beni Fena Kandırdı! 😄😅 #shorts

#shorts #keşfet #youtubeshorts",2025-07-01T09:26:06Z,2739214,0,10,0.0,0.0,0.0,23,N/A,general,none,general,0.0
YouTube,9VY6y9A3j4g,https://www.youtube.com/watch?v=9VY6y9A3j4g,9 jähriger wird gezwungen Profi Gamer zu werden #shorts,#shorts #lustig #humor #witzig #unterhaltung #familienhelfer,2025-06-22T17:00:18Z,2249264,65922,935,2.97,2.93,0.04,50,N/A,general,none,general,0.0
YouTube,DqktzD37jDc,https://www.youtube.com/watch?v=DqktzD37jDc,Essen aus Kinderserien 👧🏻 Tom und das Erdbeermarmeladebrot mit Honig 😍 | #Shorts,"Als Kind wollte ich dieses Brot immer probieren 😅🍓🍞

Für mehr #Shorts​​​ abonniert gerne unseren Kanal.

Instagram: @mokka.ccino https://www.instagram.com/mokka.ccino
TikTok: @mokka.ccino https://www.tiktok.com/@mokka.ccino​​​​
Snapchat: @mokka_ccino https://www.snapchat.com/add/mokka_ccino
Facebook: https://www.facebook.com/MuhiNoemi
Pinterest: https://www.pinterest.de/mokka_ccino

Business Anfragen 📩
business@mokka-ccino.de",2025-07-10T16:00:32Z,2357228,61059,229,2.6,2.59,0.01,62,N/A,general,none,general,0.0
YouTube,4qEEqFNxRGY,https://www.youtube.com/watch?v=4qEEqFNxRGY,Questa è una vera amicizia! #stefanoeilary #shorts,"Non perderti il nostro ultimo Video!
👉🏻 https://youtu.be/CFWLcotGDp4
 👨 Seguici sui Social  👧
📷 Instagram ► https://www.instagram.com/stefanopoll...
🎵 TikTok ► https://www.tiktok.com/@stefano_polla...
📱 Facebook  ► https://www.facebook.com/pollaristefano

#stefanopollari #stefanoeilary",2025-06-20T11:30:10Z,3082373,37192,2147,1.28,1.21,0.07,12,N/A,general,none,general,0.0
YouTube,21y2PDTVXMg,https://www.youtube.com/watch?v=21y2PDTVXMg,Por andar de traviesa 🤣 créditos @alfredolarin  #shorts #humor,,2025-01-28T20:01:35Z,2363421,26494,93,1.12,1.12,0.0,19,N/A,general,none,general,0.0
YouTube,oyBrcWy2rlQ,https://www.youtube.com/watch?v=oyBrcWy2rlQ,I started making crochet 🧶 🤩 | Eghaneind?🥳 | thejathangu😉 #Shorts,,2025-07-08T12:42:13Z,2162542,171794,2047,8.04,7.94,0.09,67,N/A,general,none,general,0.0
YouTube,Yrnidbwz1vs,https://www.youtube.com/watch?v=Yrnidbwz1vs,Con cual nieta te identificas?🥲 #shorts,,2025-05-25T20:50:45Z,2838691,50697,285,1.8,1.79,0.01,12,N/A,general,none,general,0.0
